application,approval,uid,gender,bal,prod_list,item,seq_len,item_neg
0,0,386,2,40351,"15,59,18",10,3,47
1,0,256,2,60834,"98,37,59",66,3,94
1,1,281,2,61256,"97,76,68",36,3,57
0,1,388,2,85403,"34,83,6",63,3,66
0,0,458,1,81221,"35,12,53",14,3,85
0,1,1706,2,31154,"42,82,92",76,3,3
0,0,1654,1,83808,"0,48,21",10,3,66
0,1,649,2,22153,"63,54,99",71,3,40
1,0,1831,2,64941,"28,92,24",100,3,26
1,0,72,2,17261,"37,31,48",69,3,21
0,1,1120,1,34173,"58,26,13",38,3,23
0,0,719,2,83972,"18,47,28",79,3,27
0,0,1652,2,26594,"92,77,40",45,3,65
1,0,1889,2,62268,"17,3,33",50,3,92
0,0,1133,2,79839,"5,45,5",32,3,89
1,0,154,1,68767,"23,95,54",99,3,85
1,1,141,1,22365,"10,72,73",55,3,39
0,1,974,2,59106,"18,68,88",75,3,65
1,0,190,2,11221,"51,80,39",100,3,60
1,1,666,1,31739,"82,72,43",9,3,12
1,1,1977,2,87657,"44,36,40",13,3,50
0,1,1453,1,22656,"26,17,77",8,3,14
1,0,513,1,42760,"23,31,93",92,3,4
0,0,1343,2,78401,"79,93,74",87,3,0
0,0,1956,1,52726,"48,27,20",59,3,99
1,0,1271,1,21087,"15,41,68",7,3,29
0,1,1561,1,29937,"33,37,76",45,3,2
0,0,131,2,10606,"50,98,42",43,3,6
0,1,871,1,38328,"94,46,39",92,3,23
0,1,713,2,98925,"14,56,74",8,3,0
1,1,1045,2,36826,"25,90,25",54,3,22
1,0,683,2,30026,"39,84,51",99,3,59
0,0,1739,1,98082,"86,97,15",33,3,60
0,1,49,2,92003,"50,83,93",49,3,11
1,1,1071,1,55436,"8,31,62",57,3,82
0,0,971,1,32696,"89,88,55",32,3,23
0,0,1431,1,97469,"34,12,40",65,3,26
1,1,221,2,74677,"95,53,3",39,3,64
0,0,1447,2,56414,"93,20,0",28,3,64
0,0,1494,1,41278,"80,35,1",88,3,39
1,0,1309,2,73535,"70,31,83",25,3,77
0,0,268,2,27325,"29,55,82",78,3,42
0,0,1092,1,37687,"55,31,14",20,3,84
1,0,384,1,13572,"71,71,29",27,3,50
0,1,1600,1,57192,"26,29,62",53,3,72
1,1,1863,2,12366,"5,33,19",36,3,6
0,0,558,2,64336,"96,61,18",41,3,35
0,0,1252,1,89935,"41,36,54",61,3,22
0,0,74,2,87327,"5,55,58",36,3,90
1,1,1479,2,23797,"66,10,25",23,3,73
0,0,168,2,55168,"18,100,40",49,3,46
0,0,853,1,64590,"2,57,41",47,3,79
0,0,72,2,96643,"6,55,93",68,3,41
1,1,538,1,80265,"40,15,95",37,3,31
0,1,201,2,95692,"7,81,23",73,3,44
0,0,1319,1,78147,"66,9,0",65,3,91
1,0,1353,1,64927,"6,40,75",49,3,27
1,1,442,1,43575,"70,90,90",15,3,11
1,0,1186,1,41074,"99,59,95",66,3,54
0,1,1900,2,28266,"17,58,100",57,3,69
1,1,1301,1,75185,"15,86,92",8,3,82
1,1,405,1,87544,"63,10,4",91,3,79
1,1,610,2,56419,"24,35,61",10,3,72
1,1,1843,2,53189,"75,16,36",5,3,48
1,0,1694,2,63146,"23,86,21",49,3,73
1,1,829,2,38898,"11,34,75",93,3,18
1,0,1496,1,29395,"42,76,76",29,3,60
1,1,1738,1,16840,"38,42,89",73,3,86
0,1,1756,2,20636,"78,51,68",84,3,33
0,0,1225,2,87735,"68,0,92",57,3,16
0,1,1667,1,29762,"43,14,96",41,3,5
0,1,1841,2,63383,"65,58,93",3,3,51
0,1,1931,1,41526,"79,73,26",100,3,8
1,1,1417,2,46006,"33,32,74",28,3,25
1,1,1435,2,27723,"17,81,22",54,3,66
1,0,925,2,87214,"58,30,65",37,3,54
1,0,1908,2,31775,"15,90,76",40,3,58
0,1,674,1,40862,"34,96,71",28,3,3
1,0,1255,1,35657,"19,27,36",12,3,86
1,1,1363,1,27345,"44,30,16",86,3,70
1,1,954,2,43307,"14,8,55",31,3,78
1,1,1852,2,58352,"94,24,6",15,3,63
0,0,489,2,44514,"48,84,60",93,3,69
0,0,1081,2,45336,"92,2,20",62,3,62
1,1,63,1,75646,"9,92,96",48,3,46
0,1,401,1,61747,"5,16,52",4,3,81
0,0,1997,2,13609,"91,35,51",54,3,51
0,0,661,2,87886,"72,91,52",76,3,54
0,0,1397,2,25494,"7,31,24",59,3,14
0,1,464,2,48851,"88,69,91",74,3,99
1,0,1697,2,22036,"34,69,92",56,3,13
1,0,384,1,61076,"61,21,0",56,3,30
0,1,1672,1,16254,"64,96,62",72,3,73
1,0,512,1,15290,"82,14,95",8,3,38
1,1,749,2,99407,"60,35,41",95,3,29
1,0,417,1,56997,"81,55,91",2,3,55
0,1,288,2,65440,"96,2,63",67,3,96
1,1,831,2,34874,"3,9,3",23,3,86
0,1,1020,1,21931,"96,29,83",18,3,66
0,0,69,2,70687,"52,2,54",87,3,38
1,1,1983,2,91762,"98,0,65",63,3,27
0,0,144,2,82503,"70,20,13",73,3,25
0,1,1428,1,79221,"31,52,66",68,3,90
1,0,595,2,63988,"8,29,67",47,3,2
1,1,166,1,26183,"36,42,2",77,3,92
1,0,1692,1,34192,"43,24,53",41,3,98
1,1,1968,1,18258,"8,26,11",73,3,89
0,1,280,2,77201,"46,3,35",14,3,5
0,1,1405,1,29410,"55,95,37",78,3,71
0,1,915,1,24081,"16,62,71",74,3,32
1,0,480,1,98628,"94,21,65",1,3,82
0,1,1688,2,90047,"65,87,79",27,3,37
1,1,1129,1,45400,"29,22,23",43,3,86
1,0,1139,2,16560,"62,45,39",76,3,38
0,0,1140,1,52352,"61,56,14",98,3,58
0,1,1346,2,13474,"69,93,41",97,3,2
1,1,696,2,93680,"4,55,27",21,3,80
1,0,953,2,60880,"88,92,58",47,3,40
1,1,1031,2,64625,"93,72,61",44,3,3
1,0,1582,1,96177,"54,59,87",92,3,72
0,0,421,2,55054,"80,71,63",57,3,99
1,0,516,1,45788,"61,92,42",42,3,84
1,0,1482,1,87755,"51,6,5",14,3,85
0,1,1198,1,21907,"6,91,58",8,3,8
1,1,1239,1,45152,"98,78,48",18,3,68
1,0,1177,1,24054,"96,13,89",17,3,66
0,0,138,1,67498,"19,6,2",54,3,92
1,0,471,1,52992,"100,66,15",79,3,30
1,1,1194,2,78486,"7,48,59",35,3,48
1,1,1106,1,10246,"64,33,85",50,3,37
1,1,1662,1,20635,"42,19,74",31,3,71
1,0,1703,2,59310,"15,20,17",85,3,64
0,1,1945,2,12758,"87,25,19",84,3,29
0,0,1128,1,12383,"76,77,31",25,3,97
0,0,1517,1,19967,"91,45,85",90,3,11
1,0,760,2,50277,"92,2,60",19,3,18
1,1,271,2,20075,"91,83,85",99,3,14
1,1,380,1,73077,"41,97,59",92,3,40
0,0,1137,1,37739,"81,23,91",82,3,64
1,1,517,2,83616,"7,85,100",3,3,64
0,0,1474,1,74791,"67,76,17",100,3,35
1,1,1434,1,79804,"91,1,34",18,3,42
0,0,636,2,91944,"99,42,33",84,3,29
1,1,326,1,30208,"38,2,2",76,3,58
1,1,630,1,69570,"28,18,55",63,3,94
0,1,1592,2,11824,"76,1,15",4,3,1
1,0,1569,2,62086,"21,77,36",53,3,84
0,0,305,1,31090,"54,57,71",82,3,12
0,0,1649,1,70749,"32,91,38",66,3,38
0,1,1161,2,16199,"60,3,22",18,3,67
0,1,1524,2,77988,"36,79,11",79,3,5
1,1,107,1,64885,"98,2,26",95,3,55
1,0,641,1,45149,"36,68,77",5,3,36
0,0,604,1,73197,"6,1,13",100,3,89
0,1,1881,2,23690,"85,4,60",87,3,27
1,0,84,2,88094,"27,15,21",76,3,66
1,1,1252,2,51924,"61,93,15",61,3,14
0,0,1762,1,88225,"38,34,74",52,3,60
0,1,1743,1,35349,"14,4,47",90,3,44
1,0,1032,2,89312,"73,33,41",56,3,2
0,0,1677,1,62099,"66,99,88",42,3,28
0,1,1187,2,24019,"53,58,20",1,3,0
1,0,427,1,63630,"19,2,34",78,3,79
0,0,1730,1,98418,"21,15,50",51,3,1
0,1,706,1,17546,"13,30,59",28,3,8
0,0,1691,2,60156,"31,33,3",13,3,93
0,1,997,2,68382,"46,7,56",31,3,71
0,0,372,1,45219,"99,73,14",29,3,72
1,0,320,2,38386,"64,70,8",21,3,21
0,0,690,2,29424,"46,4,18",46,3,22
0,1,1225,2,45849,"5,70,98",63,3,0
0,1,704,1,46824,"71,98,56",14,3,35
0,1,997,2,62373,"93,29,49",38,3,20
1,1,447,2,57334,"76,54,31",39,3,66
0,0,852,2,95500,"35,53,25",22,3,48
0,0,1526,1,76777,"41,97,24",44,3,51
0,0,109,2,87262,"6,99,36",86,3,83
0,1,589,2,65546,"100,3,59",45,3,4
1,1,453,2,73178,"93,27,70",29,3,50
1,1,1817,1,43564,"25,17,70",41,3,68
0,1,1197,2,22644,"32,22,89",94,3,81
1,0,1101,2,26336,"29,37,74",5,3,10
1,1,148,1,34261,"79,81,43",38,3,11
1,1,1110,1,90440,"38,51,2",97,3,5
1,0,1780,2,92266,"18,30,70",1,3,95
0,1,682,2,23873,"2,46,39",42,3,64
0,0,122,2,27835,"75,7,6",74,3,19
0,0,1594,1,14936,"0,83,69",7,3,21
1,0,1374,1,98032,"30,49,43",81,3,35
0,0,1265,2,14268,"54,94,52",35,3,6
0,0,1552,1,68965,"0,11,87",20,3,89
1,1,1385,1,93476,"67,21,39",7,3,1
0,0,810,1,11998,"65,23,72",29,3,45
0,0,86,2,54700,"52,95,82",64,3,9
1,0,1386,1,14926,"58,71,49",26,3,29
0,1,1666,2,91108,"5,87,48",8,3,44
0,1,957,2,44865,"90,34,75",46,3,54
0,0,1840,2,65259,"28,10,85",46,3,90
0,1,582,2,96773,"96,29,38",66,3,64
0,0,272,2,99182,"75,93,47",23,3,59
1,1,1015,1,77360,"52,17,69",67,3,43
1,1,76,1,43447,"76,39,40",6,3,17
0,1,203,1,46897,"40,34,19",83,3,41
1,1,1682,1,64412,"6,39,89",67,3,64
1,0,1570,2,79275,"66,83,31",39,3,59
1,0,1604,1,29048,"87,2,67",40,3,34
1,0,1600,1,76096,"7,61,58",95,3,12
0,1,1500,2,75772,"28,17,42",8,3,2
0,0,1214,2,75367,"70,86,60",37,3,11
1,0,261,2,77690,"42,64,71",22,3,16
0,1,432,1,35306,"31,57,76",59,3,46
0,0,501,2,77266,"24,71,88",82,3,11
0,0,1299,2,80400,"29,39,70",59,3,44
1,0,394,1,46123,"76,39,41",4,3,60
1,1,1589,2,82679,"78,10,21",13,3,6
1,0,390,2,45007,"73,93,23",56,3,23
1,0,1217,1,92156,"68,12,86",40,3,31
1,1,319,2,44899,"50,15,99",92,3,19
1,0,293,1,22459,"55,73,42",92,3,86
0,1,228,2,11513,"2,10,36",62,3,85
0,0,1941,2,47680,"4,19,28",21,3,46
1,1,951,2,47773,"27,13,33",17,3,92
1,0,1741,2,14281,"100,92,100",62,3,63
1,1,1470,2,81837,"72,77,12",19,3,13
1,1,1386,1,89790,"39,13,56",79,3,9
0,1,1376,2,82816,"97,42,59",51,3,75
0,1,1200,2,18449,"82,92,98",58,3,53
0,1,1402,1,20464,"32,38,65",59,3,97
1,1,1160,2,16155,"48,19,84",63,3,3
1,0,819,1,41333,"90,4,86",9,3,41
1,0,657,2,97244,"68,24,79",64,3,99
0,0,841,1,90438,"26,88,79",21,3,28
0,1,675,2,87211,"24,87,68",44,3,52
1,0,1081,1,52551,"15,49,50",84,3,47
0,0,621,1,16971,"5,58,50",15,3,58
1,1,1587,2,23000,"33,96,2",54,3,6
0,0,1543,1,23591,"29,69,99",52,3,80
1,0,1332,2,40593,"35,37,95",2,3,4
0,0,1471,1,59915,"41,13,60",24,3,55
1,1,96,1,72447,"81,44,41",37,3,85
1,0,1452,1,85556,"34,73,35",70,3,60
0,0,369,1,73638,"7,88,89",96,3,42
1,0,67,1,18583,"90,9,96",92,3,22
1,1,769,1,47449,"60,61,42",38,3,91
0,1,408,1,26501,"42,96,56",89,3,20
0,0,1237,1,50030,"97,17,83",5,3,5
0,1,1361,1,46028,"60,40,46",62,3,42
0,0,764,2,36466,"59,38,88",77,3,86
1,0,1795,2,75894,"26,67,98",44,3,36
0,1,1644,1,77561,"57,50,61",21,3,1
0,1,339,1,66473,"92,40,0",45,3,80
0,0,159,2,90588,"75,31,28",82,3,45
1,1,375,2,82247,"78,23,80",77,3,9
0,1,936,2,82214,"14,31,41",88,3,30
0,0,811,2,96220,"62,23,36",76,3,96
1,0,766,2,94531,"4,97,47",3,3,37
1,1,354,2,50918,"23,73,19",42,3,75
1,1,1985,2,88983,"57,70,77",36,3,85
0,1,991,2,15901,"77,54,1",21,3,98
0,1,563,1,99911,"20,15,4",66,3,16
1,0,693,1,35732,"77,79,7",37,3,29
1,1,709,1,25664,"26,66,67",64,3,68
0,0,1687,2,68866,"43,53,82",5,3,31
0,1,1606,2,81085,"71,84,1",95,3,33
0,1,709,2,39469,"31,39,88",64,3,70
0,0,1608,1,81116,"0,21,85",53,3,65
0,1,1093,2,54146,"45,69,70",62,3,71
0,0,575,2,68481,"87,47,5",18,3,8
0,1,1921,2,33272,"20,96,6",50,3,61
1,0,1819,1,76035,"0,53,83",92,3,91
1,1,871,1,64220,"34,69,86",97,3,80
0,1,1817,1,26091,"32,29,48",31,3,61
0,0,389,1,41992,"22,74,46",59,3,34
0,1,1556,2,59379,"98,94,55",77,3,69
0,1,753,1,86819,"46,63,92",7,3,71
0,1,453,1,55717,"31,2,4",13,3,7
0,1,567,1,63238,"99,78,48",52,3,97
0,1,1035,1,28179,"56,29,8",51,3,47
1,1,1056,2,20721,"39,100,48",35,3,72
0,1,1495,1,50248,"54,96,95",98,3,25
0,0,472,2,56509,"96,35,97",16,3,47
1,1,920,1,68299,"21,85,37",40,3,79
1,0,1257,2,62384,"68,95,91",22,3,52
1,0,1978,2,49217,"63,88,95",79,3,62
0,0,178,1,88196,"78,54,64",6,3,65
1,0,423,2,19917,"83,67,12",16,3,70
1,1,1006,1,19905,"54,33,99",2,3,43
0,1,1117,2,53280,"96,85,13",60,3,47
0,0,687,2,52786,"79,87,17",50,3,28
0,0,1032,2,25036,"71,57,89",78,3,62
0,0,613,2,97637,"30,98,37",7,3,52
0,1,1678,2,18182,"88,71,34",42,3,86
1,1,1243,1,24226,"27,61,74",54,3,56
1,1,411,2,81976,"46,12,69",30,3,14
0,0,229,1,52384,"20,51,16",30,3,64
0,1,1022,2,86276,"13,70,28",18,3,54
1,0,614,1,53439,"53,44,30",31,3,5
0,0,1222,1,24587,"65,60,74",35,3,75
1,0,250,1,61741,"18,75,24",54,3,2
1,0,755,1,31968,"65,40,64",18,3,18
1,1,308,2,77323,"7,99,25",30,3,91
1,0,968,1,94819,"81,51,65",21,3,66
1,1,211,1,73027,"47,52,51",25,3,71
1,1,608,2,48224,"74,71,20",62,3,94
0,0,1396,1,79815,"4,37,48",2,3,59
0,1,1357,1,31523,"89,96,65",83,3,53
0,1,1420,1,68376,"39,72,72",16,3,92
0,1,533,2,10326,"49,50,29",11,3,14
0,1,710,2,70120,"45,58,86",78,3,72
1,0,4,1,37453,"79,69,89",59,3,76
0,1,328,2,70037,"52,41,26",39,3,32
1,1,834,2,67145,"10,1,17",86,3,61
1,0,1465,1,49871,"79,41,77",41,3,4
0,1,1501,2,91558,"15,32,71",53,3,72
0,0,785,1,83600,"6,50,77",53,3,48
1,0,997,2,94865,"95,50,20",65,3,55
0,1,27,2,30789,"13,63,32",80,3,29
1,0,883,2,50722,"22,94,12",25,3,51
0,1,884,1,73148,"56,100,37",28,3,18
0,0,830,1,91532,"23,52,66",63,3,86
1,0,1044,2,74009,"30,100,14",74,3,6
1,1,650,1,72598,"100,68,90",36,3,57
0,1,846,2,86537,"56,22,2",42,3,25
1,1,60,2,97849,"48,78,5",40,3,69
0,1,254,2,74859,"44,88,94",50,3,5
0,0,0,1,16024,"65,93,58",87,3,53
1,0,50,2,15191,"22,30,2",52,3,50
1,1,649,2,78198,"66,95,89",7,3,81
1,0,1219,1,51402,"65,51,46",92,3,12
1,1,1700,2,57129,"37,52,64",29,3,42
1,0,898,2,52122,"39,65,44",13,3,3
1,1,1163,1,38239,"64,5,51",25,3,31
0,1,1265,1,99852,"13,96,9",95,3,35
0,1,1233,1,86583,"58,90,89",90,3,89
1,0,1154,2,98098,"2,21,16",38,3,10
1,0,1422,2,10610,"2,97,23",57,3,97
1,1,570,2,19497,"11,67,81",34,3,39
0,1,275,2,35638,"97,26,19",54,3,42
0,0,918,2,50215,"27,24,69",35,3,26
1,1,1121,1,87186,"48,11,22",31,3,38
0,0,1691,1,36093,"1,82,66",63,3,80
0,0,1050,2,98509,"61,33,89",80,3,68
1,0,1645,1,20024,"88,46,62",28,3,62
1,1,11,1,50046,"64,18,86",77,3,23
1,1,734,1,64228,"46,15,22",2,3,80
1,1,1931,2,24647,"87,18,30",33,3,82
0,0,1537,1,88277,"52,86,9",5,3,26
0,0,1093,2,46064,"59,86,1",53,3,78
1,1,21,2,57993,"73,84,95",24,3,49
0,1,1110,1,73323,"42,65,62",37,3,72
1,1,1197,1,22079,"74,46,47",6,3,30
1,1,1082,2,58133,"81,81,7",62,3,26
1,1,1260,1,76922,"46,1,30",84,3,80
0,1,463,1,80506,"23,52,91",75,3,6
1,1,1492,2,47733,"78,81,47",57,3,77
0,1,1946,2,12297,"46,36,79",54,3,13
0,0,879,1,33613,"9,51,8",83,3,20
0,0,1608,2,27667,"15,39,13",81,3,38
0,0,347,2,80053,"76,53,49",60,3,87
0,1,1312,2,52925,"46,71,85",4,3,63
1,1,223,2,27343,"32,81,34",47,3,58
1,0,598,2,90964,"72,91,35",32,3,40
1,1,1467,1,32169,"68,37,5",93,3,23
1,0,1917,1,37454,"48,97,51",65,3,35
0,0,1837,2,27935,"61,91,97",94,3,79
0,1,1460,2,28944,"68,75,16",36,3,23
0,0,1648,1,42216,"67,78,1",30,3,71
0,1,555,1,63709,"59,73,40",61,3,75
1,1,916,1,34958,"24,27,2",28,3,94
0,0,1118,2,20432,"2,57,70",58,3,82
0,1,1834,1,34331,"4,96,59",16,3,54
0,1,567,2,67766,"53,85,95",8,3,33
1,0,1183,2,11425,"92,32,45",11,3,39
0,1,1266,2,32080,"75,65,39",44,3,18
1,0,850,2,75869,"16,32,51",70,3,79
1,0,1852,2,23844,"26,92,56",14,3,65
1,0,70,2,72341,"75,61,10",18,3,90
1,0,1122,2,79847,"35,8,59",15,3,57
1,1,1748,1,85957,"4,85,8",5,3,53
1,1,655,2,13612,"13,17,58",67,3,87
0,0,1378,1,30370,"83,11,37",27,3,62
0,1,795,2,55399,"27,68,42",96,3,66
0,0,1575,1,67506,"72,17,76",27,3,27
0,1,397,1,57635,"52,40,3",8,3,80
0,1,1365,2,15183,"12,4,100",46,3,6
0,1,711,1,68625,"67,64,70",93,3,25
1,1,540,1,70762,"42,91,60",69,3,87
0,1,809,2,75008,"98,96,93",66,3,46
1,1,1187,2,55202,"95,80,26",59,3,4
0,1,74,1,75450,"16,42,85",17,3,70
1,1,1377,1,59189,"37,83,91",25,3,54
1,0,1704,1,26676,"22,79,5",41,3,75
1,1,1138,1,66637,"8,75,30",6,3,3
0,1,287,1,14494,"86,88,60",1,3,30
0,0,442,2,99944,"2,81,95",87,3,6
0,0,1246,1,58036,"100,39,40",2,3,40
1,1,1845,1,30516,"54,53,91",30,3,3
0,1,1398,2,57581,"42,94,82",42,3,6
1,0,1055,1,18932,"75,47,25",10,3,18
1,1,6,2,97767,"98,76,15",54,3,35
0,0,893,2,34992,"96,50,1",45,3,32
1,0,806,1,99771,"44,66,81",6,3,42
1,0,1153,1,89904,"83,5,86",96,3,7
0,0,1324,1,92049,"3,16,93",91,3,17
1,1,1732,2,92290,"45,78,45",56,3,84
1,0,1680,2,76614,"16,31,100",7,3,59
0,1,1477,1,87225,"44,34,19",25,3,74
0,1,1488,1,27611,"83,90,9",16,3,41
0,1,1205,2,12102,"75,70,25",63,3,3
0,1,920,1,88277,"12,18,84",33,3,74
0,0,1343,1,10843,"67,35,88",40,3,29
0,1,979,1,82113,"69,49,69",19,3,99
1,0,711,1,83975,"47,62,21",53,3,59
0,0,1327,1,32718,"39,88,62",10,3,69
1,1,1352,2,40506,"65,56,94",36,3,87
1,0,361,1,19134,"85,14,64",95,3,9
1,0,1145,1,56232,"98,83,46",51,3,61
1,1,236,2,35628,"46,37,31",81,3,38
0,1,1739,1,32808,"53,56,39",27,3,92
0,0,1009,1,70482,"59,43,90",54,3,74
0,1,1200,2,49632,"95,21,77",50,3,9
0,1,432,1,35059,"92,47,40",31,3,81
0,0,1183,1,53452,"98,5,55",51,3,3
1,0,34,2,34849,"41,41,1",37,3,96
0,1,1701,2,94822,"17,10,82",97,3,27
0,1,927,1,13231,"0,73,20",29,3,74
1,0,835,1,42279,"68,98,99",60,3,30
1,0,1007,1,88458,"49,47,26",91,3,7
0,1,1241,2,13300,"7,90,83",97,3,37
0,0,598,1,77427,"62,60,100",72,3,12
1,0,741,1,48177,"92,25,10",11,3,32
0,1,1365,2,98858,"26,17,57",80,3,9
1,0,255,1,70632,"37,50,40",31,3,94
0,1,912,1,84550,"98,24,70",4,3,72
0,1,1100,1,26195,"30,24,66",78,3,44
1,0,1599,2,80730,"1,63,41",48,3,89
0,0,1079,2,49194,"92,56,71",45,3,31
1,1,1941,1,96531,"80,30,12",46,3,61
0,0,773,1,79231,"63,4,70",86,3,52
1,0,1487,1,87898,"31,1,37",35,3,3
0,0,777,1,58514,"92,49,3",42,3,58
0,0,1430,1,93661,"20,37,69",79,3,59
0,0,118,2,42739,"2,15,63",81,3,6
0,0,213,2,62437,"6,11,57",46,3,14
1,0,226,1,59339,"5,3,84",30,3,68
1,1,1880,2,56040,"43,15,47",59,3,32
0,1,1528,2,81436,"30,37,31",1,3,30
0,0,1861,2,34144,"3,64,76",13,3,27
1,0,1328,2,71732,"72,73,86",23,3,4
1,0,953,2,96402,"19,92,30",23,3,79
1,1,208,2,61886,"77,83,43",70,3,48
0,0,1980,1,11545,"92,37,80",35,3,66
1,1,1643,1,67605,"20,56,9",48,3,72
1,0,473,2,34826,"38,28,92",73,3,94
1,0,982,1,55753,"11,33,15",67,3,86
1,0,413,2,13871,"72,77,17",10,3,7
0,0,256,2,76311,"65,15,56",25,3,85
1,1,266,2,92561,"84,76,97",35,3,74
0,0,915,1,12689,"43,51,5",83,3,11
0,1,1886,2,86227,"45,63,13",9,3,75
1,0,1400,2,43908,"98,12,98",73,3,31
0,1,503,2,43162,"40,56,12",85,3,43
0,0,1687,1,20147,"9,86,40",67,3,89
1,1,207,2,75265,"96,20,77",32,3,83
1,0,671,1,32869,"35,74,28",18,3,83
0,1,1624,2,44948,"75,72,9",81,3,34
0,0,1261,2,37437,"37,77,20",99,3,37
1,1,632,1,70012,"47,47,64",34,3,24
0,0,1821,2,91640,"42,81,74",66,3,84
0,1,1623,1,10557,"9,74,44",3,3,23
1,1,181,2,81668,"52,25,78",48,3,94
1,1,1550,2,58836,"44,54,5",2,3,56
0,1,636,2,53466,"82,9,15",58,3,57
1,1,973,2,82714,"94,34,7",27,3,82
0,1,1771,2,42770,"48,2,96",64,3,11
1,0,169,1,49860,"95,72,75",37,3,62
1,1,1697,2,16937,"60,78,35",98,3,44
1,0,1949,1,12343,"84,33,98",35,3,13
0,0,1609,1,38569,"9,67,93",99,3,44
1,0,113,1,24668,"3,66,27",98,3,96
1,1,1139,2,52617,"73,57,0",40,3,64
0,0,823,1,85968,"78,9,76",57,3,89
0,0,962,1,41591,"100,77,8",31,3,55
1,1,203,1,33423,"33,45,39",88,3,95
0,0,551,1,86662,"50,15,73",16,3,9
0,1,392,1,81304,"77,72,56",9,3,81
1,1,162,2,14577,"31,57,11",71,3,56
1,0,64,1,38374,"94,6,22",25,3,50
1,1,1994,1,63514,"48,13,23",27,3,15
0,0,129,2,55918,"75,80,20",83,3,64
1,1,1173,1,95638,"97,56,62",21,3,4
1,0,1745,2,93828,"47,76,46",62,3,77
0,0,1563,1,62146,"58,59,93",97,3,79
0,0,1006,1,28824,"26,95,12",57,3,32
0,0,122,1,51102,"16,39,57",13,3,68
1,1,307,2,44174,"16,53,91",97,3,9
1,1,447,2,52145,"69,77,47",27,3,97
0,0,380,2,33344,"62,60,2",4,3,35
0,0,1802,1,71108,"9,97,33",39,3,65
1,0,593,1,88263,"66,89,4",65,3,83
0,1,512,1,53990,"5,72,18",23,3,81
1,0,1197,1,62567,"19,89,78",5,3,67
1,0,1311,1,12985,"63,60,37",27,3,2
1,1,1656,1,73052,"80,47,30",32,3,71
0,1,855,1,20717,"25,69,85",97,3,96
1,1,1937,1,15506,"7,66,83",93,3,61
1,0,995,1,53094,"65,13,89",76,3,69
0,0,702,2,63792,"12,45,67",41,3,84
1,1,1938,2,53048,"91,83,3",33,3,44
1,0,1499,1,59395,"2,90,13",15,3,86
1,1,203,2,83356,"57,3,83",13,3,74
1,0,1320,1,68986,"35,47,80",39,3,42
0,1,1855,2,41548,"9,31,22",30,3,1
1,0,582,1,66940,"43,36,20",57,3,35
1,1,1557,1,60875,"58,24,88",43,3,27
1,0,1878,1,32195,"38,8,65",86,3,80
1,1,148,1,44436,"9,46,11",36,3,73
1,0,1943,1,86624,"71,60,8",79,3,95
1,1,195,1,41529,"6,13,96",35,3,49
0,1,1859,1,71363,"3,43,21",3,3,27
1,0,1250,2,71067,"77,84,45",94,3,37
1,1,1345,1,50361,"47,74,20",24,3,65
0,1,355,1,80874,"74,18,56",32,3,50
0,0,430,2,69965,"91,76,73",71,3,76
1,1,1033,2,25651,"98,8,81",88,3,97
1,1,703,2,85998,"29,54,72",72,3,80
1,0,458,1,17949,"96,92,50",81,3,56
1,1,1216,1,58869,"4,51,31",68,3,88
1,1,1048,1,74306,"92,62,81",51,3,17
0,0,1914,1,55044,"85,45,30",28,3,22
0,0,930,2,79453,"92,24,53",55,3,56
1,0,1676,1,65694,"88,29,41",92,3,61
1,0,763,2,68349,"50,85,94",52,3,13
0,1,1878,1,40425,"69,13,53",94,3,84
1,1,1940,1,82316,"31,42,49",98,3,12
1,0,1127,1,57160,"36,81,65",38,3,39
1,0,1183,2,16831,"67,99,89",67,3,2
1,0,485,1,45719,"31,72,39",87,3,98
1,0,1502,2,92214,"20,80,52",93,3,14
0,1,1452,1,34519,"45,60,80",79,3,64
1,0,1587,2,39766,"51,83,83",11,3,90
0,0,1973,1,50517,"25,60,20",67,3,54
1,1,1847,2,74311,"24,66,61",39,3,99
0,1,629,1,34632,"47,49,56",41,3,43
0,0,768,2,67937,"70,29,94",86,3,49
0,0,1886,1,26230,"84,46,87",78,3,25
0,0,1633,1,63164,"100,68,100",60,3,19
1,1,693,2,70157,"77,9,49",62,3,0
1,0,587,2,27792,"64,83,54",2,3,26
1,0,1202,2,45574,"11,49,98",44,3,77
0,1,437,2,49574,"22,20,40",40,3,69
1,0,1570,2,92297,"48,84,85",67,3,30
1,0,367,2,75853,"23,25,79",67,3,0
1,1,1002,2,59594,"12,23,96",47,3,85
1,0,1566,1,90637,"89,70,46",85,3,35
1,0,306,1,96105,"66,4,100",62,3,78
1,0,1984,2,43225,"31,53,50",52,3,80
1,1,302,1,97540,"81,35,91",49,3,25
0,0,814,2,68870,"58,13,0",41,3,25
1,1,741,2,43411,"4,63,67",12,3,61
1,0,1999,2,15797,"17,11,98",63,3,42
1,1,798,1,22427,"64,63,76",71,3,78
0,1,769,2,66983,"50,68,77",37,3,93
1,1,1929,2,40221,"79,33,92",88,3,86
1,0,1869,2,74238,"38,53,2",99,3,64
0,0,310,1,45931,"5,47,0",30,3,96
1,0,1558,2,33272,"99,87,83",30,3,21
0,1,1150,2,51563,"96,37,90",75,3,35
1,0,354,2,59476,"99,45,67",48,3,63
